epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
143,2458.07,0.99682,0.56513,0.01622,3e-05,0.84315,0.82784,0.8673,0.57771,1.17782,0.77447,0.01836,4e-05,0.0010628,0.0010628,0.0010628
144,2474.72,0.97757,0.56689,0.01592,3e-05,0.88204,0.80968,0.87417,0.57654,1.20167,0.7887,0.0183,3e-05,0.0010562,0.0010562,0.0010562
145,2491.32,0.95922,0.53655,0.01656,4e-05,0.85393,0.82784,0.87785,0.58698,1.18987,0.72038,0.01807,4e-05,0.0010496,0.0010496,0.0010496
146,2509.07,0.99338,0.6024,0.01698,2e-05,0.84866,0.8108,0.86296,0.57406,1.20414,0.78415,0.01838,2e-05,0.001043,0.001043,0.001043
147,2525.66,0.98723,0.58446,0.01405,2e-05,0.86144,0.7848,0.85799,0.56526,1.20342,0.8161,0.01887,2e-05,0.0010364,0.0010364,0.0010364
148,2543.47,0.98114,0.54517,0.01682,6e-05,0.85289,0.81439,0.86357,0.57096,1.20641,0.77223,0.01829,4e-05,0.0010298,0.0010298,0.0010298
149,2560.06,0.95059,0.51723,0.01558,5e-05,0.87323,0.80601,0.87724,0.59881,1.17304,0.72168,0.01842,5e-05,0.0010232,0.0010232,0.0010232
150,2577.99,0.94002,0.53802,0.0151,8e-05,0.87929,0.80339,0.88154,0.58427,1.1987,0.7313,0.01851,3e-05,0.0010166,0.0010166,0.0010166
151,2594.94,0.96333,0.54846,0.01581,7e-05,0.87105,0.78682,0.86678,0.57549,1.20722,0.76117,0.01847,3e-05,0.00101,0.00101,0.00101
152,2611.74,0.98996,0.57392,0.01595,3e-05,0.86958,0.79691,0.87706,0.58043,1.2114,0.74168,0.01877,1e-05,0.0010034,0.0010034,0.0010034
153,2629.36,0.95567,0.56033,0.01511,5e-05,0.87097,0.81843,0.88018,0.58379,1.1809,0.73482,0.01836,3e-05,0.0009968,0.0009968,0.0009968
154,2646.13,0.98446,0.56799,0.01436,5e-05,0.88374,0.82044,0.88705,0.58814,1.1932,0.68219,0.01869,3e-05,0.0009902,0.0009902,0.0009902
155,2662.85,0.9719,0.5382,0.01572,2e-05,0.86196,0.81506,0.88061,0.58496,1.20247,0.71715,0.01878,2e-05,0.0009836,0.0009836,0.0009836
156,2680.06,0.97121,0.54353,0.01658,8e-05,0.87279,0.82179,0.88676,0.58924,1.20032,0.70086,0.01876,6e-05,0.000977,0.000977,0.000977
157,2696.56,0.98657,0.59221,0.01569,8e-05,0.86333,0.79865,0.86573,0.57621,1.18545,0.77713,0.01864,4e-05,0.0009704,0.0009704,0.0009704
