epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
123,1744.91,1.05823,0.6547,0.01635,0.00012,0.82956,0.73191,0.83042,0.51348,1.4721,1.15793,0.01636,0.00096,0.0011948,0.0011948,0.0011948
124,1758.67,1.09529,0.67416,0.01767,8e-05,0.87683,0.72556,0.83704,0.52312,1.46223,1.22232,0.01642,7e-05,0.0011882,0.0011882,0.0011882
125,1772.37,1.03584,0.66269,0.01655,9e-05,0.84813,0.72932,0.82888,0.50987,1.45527,1.1073,0.01605,0.00016,0.0011816,0.0011816,0.0011816
126,1786.2,1.06253,0.66467,0.01856,8e-05,0.83255,0.72899,0.81787,0.49002,1.46183,1.15987,0.01607,0.00011,0.001175,0.001175,0.001175
127,1799.95,1.0674,0.68072,0.01697,5e-05,0.81647,0.70301,0.8071,0.48537,1.45603,1.20112,0.01633,5e-05,0.0011684,0.0011684,0.0011684
128,1813.75,1.03532,0.65857,0.01797,6e-05,0.8306,0.71992,0.81562,0.49231,1.47982,1.24268,0.01623,6e-05,0.0011618,0.0011618,0.0011618
129,1827.46,1.04591,0.64109,0.01733,6e-05,0.82436,0.72556,0.81775,0.49109,1.44164,1.24177,0.01623,0.00017,0.0011552,0.0011552,0.0011552
130,1841.23,1.02112,0.63739,0.01778,6e-05,0.86519,0.69173,0.81302,0.4929,1.4961,1.19485,0.0163,7e-05,0.0011486,0.0011486,0.0011486
131,1855.02,1.02745,0.63181,0.01481,6e-05,0.85299,0.72556,0.82696,0.51772,1.48284,1.17301,0.01611,7e-05,0.001142,0.001142,0.001142
132,1868.89,1.04147,0.659,0.01727,3e-05,0.83049,0.78281,0.83928,0.51638,1.45499,1.15382,0.01602,5e-05,0.0011354,0.0011354,0.0011354
133,1882.72,1.02674,0.66193,0.01629,6e-05,0.85722,0.72229,0.82757,0.50456,1.44531,1.15221,0.01561,5e-05,0.0011288,0.0011288,0.0011288
134,1897.26,1.04653,0.66008,0.01686,3e-05,0.84722,0.72966,0.82689,0.512,1.42061,1.19297,0.01577,0.00071,0.0011222,0.0011222,0.0011222
135,1911.02,0.98026,0.59603,0.0179,5e-05,0.8439,0.76128,0.84154,0.52112,1.41272,1.18227,0.01583,5e-05,0.0011156,0.0011156,0.0011156
136,1924.81,1.06343,0.66361,0.01781,4e-05,0.83816,0.75376,0.8319,0.51719,1.45181,1.12093,0.01553,3e-05,0.001109,0.001109,0.001109
137,1938.62,0.98403,0.58166,0.01687,6e-05,0.84232,0.75564,0.83067,0.51608,1.46093,1.10412,0.01574,3e-05,0.0011024,0.0011024,0.0011024
138,1952.37,1.03588,0.60319,0.01779,5e-05,0.83422,0.74248,0.82095,0.49575,1.4605,1.16269,0.01577,0.0001,0.0010958,0.0010958,0.0010958
139,1966.12,1.02054,0.62633,0.01603,5e-05,0.85162,0.74441,0.82728,0.52197,1.43125,1.12092,0.01589,8e-05,0.0010892,0.0010892,0.0010892
140,1979.91,0.98288,0.5874,0.01707,0.00011,0.83343,0.76504,0.83125,0.52787,1.47397,1.09735,0.01641,6e-05,0.0010826,0.0010826,0.0010826
141,1993.98,0.99314,0.6175,0.01558,6e-05,0.83638,0.75376,0.83373,0.51411,1.45162,1.16289,0.01599,3e-05,0.001076,0.001076,0.001076
142,2007.86,1.02252,0.59506,0.01642,5e-05,0.8673,0.73709,0.83551,0.5112,1.45369,1.12305,0.01634,4e-05,0.0010694,0.0010694,0.0010694
143,2021.68,0.98108,0.61151,0.01813,7e-05,0.81155,0.7528,0.82137,0.50849,1.4559,1.18204,0.01615,8e-05,0.0010628,0.0010628,0.0010628
144,2035.52,0.99603,0.61183,0.01431,7e-05,0.84603,0.72556,0.83228,0.50889,1.44228,1.15134,0.016,8e-05,0.0010562,0.0010562,0.0010562
145,2049.27,1.00212,0.60561,0.0176,5e-05,0.87784,0.7159,0.83313,0.51222,1.44596,1.13646,0.01621,0.00014,0.0010496,0.0010496,0.0010496
146,2063.1,0.99922,0.61601,0.01708,6e-05,0.80431,0.7782,0.83213,0.51548,1.43438,1.09505,0.01589,0.00031,0.001043,0.001043,0.001043
147,2076.89,0.99178,0.60885,0.01613,5e-05,0.87401,0.76128,0.84581,0.52258,1.43257,1.15368,0.01595,5e-05,0.0010364,0.0010364,0.0010364
148,2090.78,0.98052,0.58736,0.01622,4e-05,0.85235,0.74873,0.83002,0.52258,1.40643,1.21176,0.01597,6e-05,0.0010298,0.0010298,0.0010298
149,2104.69,0.97592,0.57959,0.01781,9e-05,0.85694,0.75,0.83094,0.51422,1.44766,1.19384,0.01608,7e-05,0.0010232,0.0010232,0.0010232
150,2118.48,1.00431,0.621,0.0158,6e-05,0.87061,0.7406,0.84231,0.5256,1.45751,1.16084,0.01601,0.00045,0.0010166,0.0010166,0.0010166
151,2132.3,1.02304,0.66779,0.01749,6e-05,0.85409,0.75,0.8421,0.51839,1.41496,1.11839,0.01601,5e-05,0.00101,0.00101,0.00101
152,2146.12,1.02117,0.62863,0.01611,3e-05,0.82771,0.7676,0.84569,0.51515,1.47581,1.13107,0.01632,7e-05,0.0010034,0.0010034,0.0010034
153,2159.91,0.98737,0.61529,0.0181,4e-05,0.86186,0.76229,0.83827,0.50955,1.435,1.19283,0.01599,0.0001,0.0009968,0.0009968,0.0009968
154,2173.76,0.95745,0.57273,0.01794,4e-05,0.85475,0.76316,0.83721,0.51575,1.40271,1.2194,0.01596,8e-05,0.0009902,0.0009902,0.0009902
155,2187.59,0.95968,0.58756,0.01722,3e-05,0.86034,0.74107,0.82266,0.50409,1.45024,1.23724,0.01587,9e-05,0.0009836,0.0009836,0.0009836
156,2201.39,1.00308,0.60104,0.01627,5e-05,0.87691,0.74248,0.83586,0.51707,1.43192,1.21018,0.01627,3e-05,0.000977,0.000977,0.000977
157,2215.22,0.96482,0.59455,0.0158,3e-05,0.85186,0.73501,0.82788,0.50755,1.47344,1.20521,0.01625,3e-05,0.0009704,0.0009704,0.0009704
